email_id,hour,weekday,country,purchases,paragraphs,is_personal,response
508100,13,1,US,4,2,1,received
388325,6,5,UK,1,4,0,received
207087,3,4,UK,2,4,0,received
139258,10,3,UK,3,2,1,received
306578,6,5,FR,2,2,0,received
479810,14,2,UK,10,2,0,received
936382,2,5,FR,1,4,0,received
778957,13,6,US,3,2,0,opened
884197,15,4,US,2,2,0,received
259288,7,6,US,7,4,1,received
376218,9,1,US,9,2,0,received
489094,6,2,ES,0,2,1,received
889755,4,3,US,2,2,0,opened
40242,12,4,UK,7,4,0,received
892971,23,6,US,3,2,0,received
788744,9,2,FR,5,4,1,received
707920,17,4,UK,0,2,0,received
475258,10,4,US,10,4,1,opened
333718,3,2,US,5,4,1,received
931579,9,1,US,3,2,1,opened
954107,17,4,UK,7,2,1,received
161124,7,4,US,1,4,1,received
898995,10,1,US,2,2,1,opened
834652,12,5,US,5,4,0,received
749942,3,2,ES,2,2,0,received
5677,8,2,FR,9,4,0,received
683362,18,7,US,6,4,1,received
484618,4,7,US,3,4,0,received
30200,8,7,US,5,2,0,received
619101,7,6,US,3,2,1,opened
95751,9,4,UK,0,4,0,received
864968,20,5,FR,0,4,0,received
756547,7,1,FR,5,4,1,received
551333,2,1,US,5,2,1,received
6790,1,4,UK,3,2,0,received
844955,1,3,UK,5,4,1,received
295056,15,7,UK,5,4,0,received
941648,16,1,ES,7,2,0,received
577658,3,4,UK,0,2,1,received
358160,16,5,US,5,4,1,received
907694,10,3,FR,14,2,0,received
882151,11,4,US,3,4,1,opened
21271,6,7,US,1,4,1,received
961004,10,2,US,8,4,0,received
875745,7,6,ES,5,2,1,received
850137,16,4,UK,2,4,1,received
549812,20,5,UK,7,4,1,received
907681,7,2,US,3,4,0,clicked
981127,9,1,US,4,2,1,received
644649,15,7,US,5,4,1,received
736853,8,4,ES,6,2,0,received
126634,8,5,US,6,2,1,received
87320,10,1,US,5,4,1,received
953112,11,1,US,5,4,1,received
222218,8,1,FR,3,2,0,received
227386,8,6,FR,2,4,0,received
525107,14,3,US,7,2,1,received
116012,10,7,UK,6,4,0,received
372672,19,2,UK,4,4,1,received
506218,18,5,US,3,2,0,received
4598,5,2,UK,2,2,1,received
322682,3,3,US,2,4,0,opened
279499,14,2,US,4,2,0,received
658684,5,2,US,8,4,0,received
976093,8,7,FR,0,4,0,received
265314,4,7,FR,5,2,0,received
906950,7,7,US,5,4,1,received
857787,2,7,UK,1,4,1,received
367495,13,7,US,0,4,1,received
156495,10,3,US,11,4,0,received
576381,16,6,US,1,4,0,received
289283,13,6,US,9,4,0,received
230976,2,2,FR,3,2,0,received
137757,9,3,US,2,4,1,received
897359,8,3,US,2,2,1,received
108722,12,7,US,7,4,1,received
197738,9,4,US,1,2,1,received
824317,4,4,UK,1,4,1,received
162606,6,5,ES,2,4,0,opened
349506,13,3,US,4,4,1,received
275784,10,1,US,1,4,0,received
974910,5,6,US,1,4,0,received
634982,11,3,US,1,2,1,received
793790,7,7,US,1,2,0,received
632296,15,5,UK,3,4,0,received
886043,6,4,US,0,2,0,received
999525,6,5,US,10,2,0,received
280470,6,1,ES,2,2,1,received
895956,7,7,FR,2,2,0,received
996427,8,3,US,5,4,0,received
858974,14,6,ES,0,2,0,received
447111,4,1,ES,0,2,1,received
174377,16,7,ES,4,4,1,received
582292,6,2,US,2,2,0,received
985522,10,5,US,8,4,1,received
589086,4,5,US,7,2,1,received
767780,8,5,US,0,4,0,received
815240,10,6,US,4,2,1,received
86916,7,2,UK,7,2,0,received
847728,16,3,US,0,2,1,received
183563,15,5,UK,12,2,1,received
838241,13,4,US,1,4,1,received
854475,9,1,US,0,4,0,received
54489,3,3,US,5,2,1,received
46146,9,1,US,5,4,1,received
883807,9,1,ES,2,4,1,received
194269,11,5,UK,1,2,0,received
681985,2,4,US,8,4,0,received
960531,9,6,US,3,2,1,opened
91167,7,5,US,7,4,0,received
550267,11,4,US,5,2,0,received
488536,7,5,US,1,4,1,received
752486,11,2,UK,3,4,0,received
479607,12,6,US,1,2,0,received
777674,10,6,US,3,4,0,received
55115,11,3,US,1,2,0,received
189912,8,6,US,6,2,1,received
504927,1,2,UK,0,2,0,received
884911,9,7,US,2,2,1,opened
507852,17,2,FR,5,4,0,received
229266,7,4,UK,9,4,0,received
649862,13,4,ES,10,4,1,received
644204,8,2,US,9,2,1,received
969945,20,7,US,10,2,1,received
615152,2,7,US,11,4,1,received
648376,12,3,US,6,4,0,received
888500,3,6,UK,1,4,0,received
979237,10,7,UK,7,4,1,received
398163,11,7,US,5,4,1,received
225722,5,2,US,8,4,1,received
895683,12,2,UK,3,2,0,received
52313,4,4,US,1,4,0,received
541591,15,3,US,1,4,0,received
417605,8,1,US,5,2,1,clicked
383926,9,3,UK,0,4,1,received
243897,1,4,ES,1,2,1,received
941017,13,1,US,0,2,0,received
307121,6,2,FR,3,2,0,received
879912,4,4,US,3,4,1,received
560065,9,2,US,5,4,0,received
134242,9,7,US,5,4,0,received
768929,11,6,US,12,2,0,received
265347,10,3,ES,11,2,0,received
363511,6,2,US,5,4,1,received
500740,7,5,US,5,2,0,received
754805,18,4,US,7,2,1,received
75520,12,2,US,0,4,1,received
269497,15,6,US,1,4,1,opened
20959,9,6,FR,3,4,0,received
878161,10,7,US,1,2,0,received
226477,13,4,UK,1,4,1,received
834227,6,4,US,0,2,1,received
916017,16,3,US,3,4,1,received
72714,5,6,US,5,4,0,received
4229,3,2,UK,5,4,0,received
114286,7,7,US,9,4,0,clicked
477169,8,2,US,1,4,1,received
951157,7,3,FR,3,2,0,received
858611,8,2,US,3,2,0,received
367827,12,4,UK,0,4,0,received
335609,2,1,FR,11,2,0,received
245370,4,3,UK,1,4,0,opened
159070,14,6,US,2,4,0,received
821047,11,4,US,0,2,0,received
971863,15,1,US,8,4,0,received
266089,10,1,US,8,2,0,received
766994,8,1,US,4,2,1,received
807111,11,7,US,3,4,1,opened
318506,12,7,US,3,4,1,received
134107,7,4,US,13,2,1,clicked
348668,11,6,US,0,4,0,received
976575,7,7,US,8,2,0,received
723826,8,6,FR,7,2,0,received
97016,8,6,US,5,2,0,received
304619,3,6,US,2,2,1,received
550546,8,1,US,3,4,1,opened
148205,1,2,US,5,4,1,received
903846,14,6,FR,6,2,1,received
641656,20,2,FR,6,2,1,received
547452,8,1,US,8,4,0,received
727815,2,6,FR,5,4,1,received
72504,1,1,ES,4,4,1,received
572018,4,6,FR,6,4,1,received
952569,10,7,US,0,2,0,received
602472,12,2,ES,3,4,0,received
686857,13,3,US,0,2,1,received
603533,3,4,UK,3,4,1,received
339222,5,3,UK,3,2,1,received
871766,19,5,US,3,2,0,received
349991,17,6,UK,7,2,0,received
113490,6,7,FR,1,4,1,received
92422,5,5,US,1,4,1,received
887092,10,3,US,9,2,0,received
340043,3,7,US,3,2,0,received
991191,14,1,FR,5,2,0,received
299800,12,7,US,5,4,1,received
576772,3,2,US,3,2,1,received
811869,4,7,US,10,2,0,received
581772,12,2,US,10,4,1,opened
345064,10,6,US,3,4,0,received
992358,14,2,US,7,4,0,received
823642,15,4,UK,11,2,0,received
5449,13,3,FR,4,4,0,received
995193,12,2,ES,10,2,0,received
860284,3,6,US,7,4,0,received
526471,14,3,US,2,4,0,received
124963,18,3,UK,0,2,1,received
187584,6,5,UK,1,2,0,received
296328,12,5,FR,4,4,0,received
712344,5,4,US,4,2,1,received
660844,2,7,US,1,2,1,received
677881,16,1,US,9,2,1,clicked
703501,6,1,FR,3,4,0,received
678018,5,4,UK,3,4,0,received
22605,15,6,US,5,2,0,received
938618,12,3,US,3,2,0,received
187888,4,4,ES,4,4,0,received
844634,5,5,US,12,2,1,received
726595,10,4,ES,3,2,0,received
710103,19,5,US,4,2,1,received
269223,5,5,US,1,4,1,received
579850,3,6,US,1,4,0,received
74122,9,7,US,4,2,1,received
887198,7,4,US,2,2,0,received
870024,8,3,ES,3,2,1,received
251482,14,5,UK,2,4,1,received
156645,13,5,US,3,4,0,received
347513,15,4,US,1,4,1,received
421455,10,5,US,1,2,1,received
556119,8,7,US,1,4,1,received
208125,12,4,ES,15,2,0,received
584455,7,1,FR,2,4,1,received
257546,7,5,US,3,4,0,received
858402,8,3,US,3,4,1,received
410106,16,3,US,2,2,0,received
646316,15,6,ES,9,2,1,received
867780,8,7,US,2,2,1,received
241345,1,7,UK,0,4,1,received
397289,7,3,UK,5,4,1,received
91250,11,1,US,8,2,0,opened
444623,5,4,US,6,4,0,received
422412,10,7,UK,10,4,0,received
289562,8,7,US,9,4,1,received
155759,22,3,US,4,2,0,received
459953,10,7,US,3,4,0,received
237515,14,4,US,7,4,0,received
420334,10,4,ES,5,4,0,received
823257,2,3,UK,6,4,0,received
398343,5,6,FR,5,4,1,received
354062,16,1,US,5,4,0,received
298119,6,1,US,0,4,0,received
403735,5,4,US,3,4,0,received
626953,2,3,FR,1,2,1,received
792486,10,3,FR,1,4,1,received
138569,7,3,US,3,2,0,received
594551,3,3,US,1,4,1,received
270375,11,1,ES,11,4,1,received
300835,5,3,US,8,2,1,clicked
875693,5,1,ES,4,2,0,received
373737,9,4,US,8,4,1,received
472413,13,1,ES,3,4,1,received
405545,12,5,US,7,4,1,received
255365,9,4,US,0,2,1,received
600732,10,7,US,7,4,0,received
244410,1,1,US,0,4,0,received
966760,7,6,UK,1,4,1,received
824732,6,2,UK,3,4,1,received
665173,16,6,UK,6,2,0,received
223505,10,4,FR,4,4,1,received
491961,13,3,US,2,4,1,opened
73503,16,3,US,13,4,1,received
208406,5,4,US,1,2,0,received
420843,8,3,US,10,2,1,received
901715,5,3,US,4,2,1,received
31501,11,3,US,2,4,0,received
353011,4,2,FR,6,2,0,received
797548,7,7,US,8,4,1,received
174345,12,5,US,4,4,0,received
394820,15,3,US,2,2,1,received
377466,13,1,US,0,4,0,received
875042,3,1,UK,4,4,1,received
720765,16,7,ES,2,4,0,received
404011,5,4,US,7,4,0,received
298686,6,6,FR,9,2,1,received
121672,10,1,ES,3,4,1,received
761230,9,6,US,2,2,1,received
189444,21,3,US,14,4,1,received
302059,12,1,UK,2,2,0,received
597678,11,5,US,1,2,0,received
684164,9,6,US,5,4,1,received
316389,9,4,FR,2,2,1,received
469529,11,1,ES,0,4,1,opened
979444,18,1,US,0,4,0,received
910175,6,5,US,0,2,0,received
533352,5,5,US,5,4,0,received
731083,4,1,UK,0,4,1,opened
792164,5,2,UK,0,2,0,received
154961,5,4,US,3,2,1,received
643723,11,5,US,1,2,0,received
536136,9,7,ES,2,4,0,received
446606,9,4,US,5,4,1,received
991189,10,6,US,2,2,1,received
166433,5,6,US,0,2,1,received
435275,5,3,US,0,4,0,received
404331,6,3,US,9,2,1,opened
932146,4,2,US,2,4,1,received
579175,8,7,US,7,2,1,received
306434,8,1,UK,5,4,0,received
328606,1,4,ES,1,2,1,received
767106,3,5,US,1,2,0,received
891793,10,6,US,3,2,0,received
854258,5,7,US,6,4,0,received
174828,6,3,US,7,2,0,received
234942,10,1,ES,0,2,0,received
729900,9,5,FR,10,4,1,received
339418,12,5,US,2,2,1,received
407012,13,2,UK,0,4,1,received
354449,7,2,ES,2,4,1,received
423664,5,2,UK,4,2,0,received
213130,6,4,US,3,2,1,received
447244,16,3,US,2,4,1,received
176201,2,4,US,1,2,1,received
830781,2,4,US,3,2,0,received
252568,12,2,US,4,2,1,received
922501,16,6,US,0,4,0,received
520730,1,5,UK,1,4,0,received
184323,17,3,UK,10,2,1,received
554711,7,5,US,7,4,1,received
378908,6,2,ES,6,2,1,clicked
234411,7,3,FR,7,4,1,received
616975,1,5,US,1,4,1,received
423006,15,3,UK,11,4,0,received
993354,13,2,FR,1,2,1,received
767468,20,5,US,1,4,1,received
473525,16,2,FR,1,4,1,received
843927,15,6,US,6,2,1,received
994469,10,4,US,2,4,0,received
967387,6,4,UK,1,4,0,clicked
568438,10,7,UK,11,2,1,received
807822,5,7,US,0,4,0,received
959269,8,5,UK,5,4,0,received
961074,11,6,US,2,4,1,received
667078,6,7,US,10,2,0,received
706946,17,2,US,5,4,0,received
860936,15,3,US,2,4,1,received
751758,6,6,ES,6,4,0,received
914981,6,2,US,2,2,1,received
16331,17,3,ES,2,4,1,received
416966,11,3,US,8,4,1,received
580837,11,2,ES,4,2,1,received
396158,7,7,ES,0,4,0,received
823347,11,4,ES,4,2,0,received
84767,3,1,US,5,2,1,received
267573,10,7,ES,7,4,1,received
977131,12,2,US,3,2,0,opened
767695,18,4,US,1,4,0,received
682782,10,1,US,3,2,1,received
329967,13,5,UK,2,2,1,received
414590,4,3,US,4,2,1,received
643761,20,6,FR,6,2,0,received
84724,8,6,ES,0,2,1,received
439952,13,4,FR,2,2,0,received
883504,11,5,US,6,4,0,received
352432,3,1,US,6,2,1,received
87325,11,1,US,3,2,1,received
129246,13,4,US,13,4,0,received
799131,7,3,US,2,4,0,received
584556,4,2,US,3,4,0,received
851539,9,6,US,2,4,1,received
695897,5,5,US,15,2,0,received
227384,15,2,US,2,4,1,received
117745,6,6,US,1,4,0,received
603951,11,4,US,4,2,0,opened
980356,8,6,ES,9,4,1,received
419465,10,2,UK,6,4,0,received
754929,4,7,ES,11,4,1,received
600593,10,3,US,2,4,1,opened
645681,5,6,UK,4,4,1,received
463584,10,1,US,9,4,1,received
217622,14,2,US,7,4,1,received
446912,10,5,ES,4,4,1,received
457294,4,4,FR,6,4,1,received
709022,10,4,US,8,2,1,received
488756,15,6,UK,3,4,1,received
570538,2,5,ES,5,4,0,received
731812,11,7,US,5,2,0,received
74099,10,1,US,5,4,0,received
530637,5,5,UK,6,4,1,received
900489,10,6,UK,8,4,1,received
21123,16,1,UK,2,4,0,received
86870,7,3,US,4,2,0,clicked
543443,11,1,ES,1,4,1,received
101679,7,4,UK,4,2,1,opened
328221,17,6,US,2,2,0,received
775819,10,1,US,11,4,1,received
156686,4,4,US,3,2,0,received
131797,11,2,FR,1,4,1,received
776245,13,1,UK,8,2,0,received
502091,10,3,US,10,4,0,clicked
189989,4,3,FR,15,2,1,opened
108823,7,1,UK,1,2,1,received
556091,10,5,UK,5,4,0,received
184460,11,3,UK,0,4,0,opened
407194,18,4,ES,1,4,0,received
633401,16,1,US,2,4,1,received
717954,4,2,US,3,4,1,received
142560,8,3,US,3,2,0,received
646482,15,6,UK,6,2,1,received
626846,10,4,US,6,4,1,received
121682,6,3,US,7,4,1,opened
609379,17,6,US,0,2,0,received
561161,2,3,US,2,2,1,received
647533,7,2,US,10,2,1,opened
246174,2,7,US,6,4,1,received
407562,6,3,US,2,4,0,received
582517,5,1,US,1,4,1,received
972578,3,5,UK,3,2,1,received
531856,5,7,US,0,2,0,received
528429,16,4,US,3,2,1,received
872525,12,6,US,0,4,1,received
644933,4,2,US,3,2,0,received
404654,3,4,US,14,4,1,received
222031,11,7,US,6,4,0,received
693750,17,2,US,5,4,1,received
779306,11,7,UK,1,2,0,received
430192,11,3,US,2,2,1,received
974260,6,3,ES,6,2,1,opened
957139,2,3,US,6,4,1,received
878937,8,1,US,7,2,0,received
480829,9,6,US,4,4,0,received
961407,15,3,UK,2,4,0,received
122364,20,2,UK,5,2,1,received
462382,7,1,US,4,4,1,received
260266,3,5,US,7,2,0,received
477736,9,4,UK,3,4,1,received
131870,3,4,US,6,4,0,received
98758,3,2,US,1,2,1,received
680695,8,1,US,1,2,1,received
36673,9,6,US,1,2,0,received
113207,5,3,ES,2,4,1,received
569604,11,3,FR,1,2,0,received
618906,13,5,FR,6,4,0,received
533921,4,2,US,0,4,1,received
921631,7,1,UK,1,2,1,received
672330,9,2,ES,0,4,0,received
72901,4,5,US,3,4,1,received
591049,3,2,UK,5,2,1,received
640271,9,1,UK,12,4,0,received
387263,9,1,US,3,4,1,received
494166,7,7,US,2,2,1,opened
175561,8,7,US,9,4,0,received
660628,19,1,US,5,2,0,opened
726678,17,5,FR,1,2,1,received
120382,20,4,US,8,2,1,received
56826,2,2,FR,5,4,0,received
546825,11,7,ES,0,2,0,received
347594,6,3,US,1,2,1,received
243926,9,7,US,3,4,0,received
8921,8,7,US,5,2,1,received
476841,3,4,US,5,2,0,opened
739524,2,4,US,0,4,1,received
448313,2,3,US,0,2,1,received
395053,5,2,US,6,2,1,received
96307,8,7,US,1,2,0,received
279865,9,7,UK,2,2,0,received
505961,12,7,UK,0,2,0,received
279136,14,5,US,5,2,0,received
346068,4,6,FR,10,4,1,received
930879,4,5,US,7,4,1,received
190518,11,4,US,9,2,0,received
2181,7,4,US,2,4,0,received
701575,8,1,ES,7,2,1,received
437437,7,3,US,6,2,1,received
332711,7,2,US,1,2,1,clicked
106715,4,7,US,1,4,1,received
719668,14,2,US,2,4,0,received
850138,14,2,US,1,2,0,received
775054,5,1,US,3,4,1,clicked
868622,4,4,US,8,2,1,received
749872,13,2,US,6,4,0,received
423946,13,5,US,7,4,1,received
924501,9,2,ES,0,4,0,received
287674,20,6,UK,5,4,1,received
76890,13,7,US,2,2,1,received
101626,14,5,US,8,4,1,opened
503588,14,2,US,7,4,1,opened
671959,16,1,US,3,4,0,received
128582,7,1,UK,4,2,0,received
538325,18,2,FR,5,4,0,received
766731,9,4,US,1,2,1,received
870485,14,1,US,2,2,0,received
784607,15,3,UK,6,2,0,opened
385748,17,7,US,10,4,1,received
504586,7,3,US,2,2,0,received
403181,5,7,US,6,4,0,received
493250,7,3,UK,0,4,1,received
242435,13,3,ES,2,2,1,received
728408,12,1,FR,9,4,0,received
230158,1,4,US,0,2,1,opened
472313,11,3,US,5,2,1,clicked
956649,6,2,UK,2,2,0,received
618920,11,5,US,7,4,1,received
57597,13,7,ES,1,4,1,received
568941,11,5,US,5,4,1,received
678592,16,4,US,8,2,0,received
693030,9,7,US,1,4,0,received
751117,13,1,US,3,2,1,received
956631,6,6,UK,0,2,1,received
328872,4,3,ES,3,2,0,received
875453,7,4,US,9,4,0,received
540330,11,4,US,3,2,1,received
827811,12,1,UK,4,4,1,received
101932,22,2,US,0,2,1,received
831927,8,5,UK,0,2,0,received
184062,11,5,US,5,2,0,received
546082,16,7,ES,3,2,1,received
382264,7,7,UK,6,2,1,received
995278,9,5,UK,4,2,0,received
661361,4,6,US,0,4,0,received
268054,5,3,US,0,2,1,received
414703,7,1,US,0,4,0,received
214832,4,2,US,4,4,0,received
933910,6,5,US,1,4,0,received
807122,11,2,US,5,4,1,received
823579,12,2,US,2,2,1,received
260886,9,1,UK,3,2,1,clicked
964498,9,3,FR,3,4,0,received
987266,9,2,US,1,2,0,received
735583,10,2,US,4,4,1,received
962769,5,2,UK,0,2,1,received
264032,8,2,US,5,2,1,received
842601,13,3,US,9,4,0,received
729707,11,6,UK,3,4,0,received
785487,8,6,US,5,4,0,received
227665,7,6,UK,6,4,1,received
250627,7,2,US,5,2,0,opened
586855,8,1,US,1,4,1,received
317954,5,1,UK,11,2,1,clicked
799137,6,2,US,0,4,0,received
425311,4,4,UK,3,2,0,received
532533,22,6,US,4,4,1,received
351864,5,3,US,9,2,1,opened
737222,16,2,UK,8,4,0,received
462581,6,5,ES,0,2,1,received
409611,8,4,US,2,4,0,received
732926,9,6,UK,0,2,1,received
311083,5,7,US,8,4,1,opened
220357,8,2,US,5,4,1,received
329299,15,3,US,1,4,0,received
317146,12,3,US,4,2,1,received
37372,12,4,US,2,4,1,received
744415,10,1,US,2,4,0,received
122989,4,6,ES,0,2,0,received
63342,9,5,US,0,4,0,received
660141,8,6,US,3,2,1,opened
408037,14,3,FR,2,4,0,received
849689,7,4,UK,3,4,0,received
416178,9,5,UK,5,2,1,opened
61131,6,5,US,6,2,0,received
320546,5,1,US,8,2,1,received
602236,13,3,US,2,4,1,received
159902,9,4,US,3,2,1,received
284255,12,1,US,0,4,1,received
749108,7,1,US,2,4,0,received
320330,10,6,FR,3,4,0,received
904489,3,1,ES,2,4,1,received
665285,4,4,UK,2,4,1,opened
248760,12,4,US,9,4,0,received
879263,20,6,UK,5,2,0,received
516049,8,4,UK,1,2,1,received
223590,12,5,US,0,2,1,received
898128,7,2,FR,4,4,1,received
14339,8,6,FR,4,4,0,received
171301,7,4,UK,3,2,0,received
767334,7,5,ES,3,2,0,received
72086,3,6,US,0,2,1,received
367796,12,6,US,1,2,1,received
752736,7,1,UK,0,4,1,received
952022,14,6,US,11,4,1,opened
973731,16,4,US,7,2,1,received
152034,3,7,US,0,4,0,received
43042,4,1,FR,3,4,1,received
35341,13,5,US,1,4,0,received
688075,9,3,US,4,4,1,received
317122,8,2,US,7,4,0,received
874180,3,4,UK,1,4,1,received
301285,6,7,US,1,2,1,received
215791,6,4,US,11,2,1,opened
660175,15,1,UK,6,4,1,received
238846,9,6,US,8,4,1,opened
669,14,4,US,4,4,1,received
510860,16,6,FR,5,4,0,received
8771,5,5,FR,1,4,0,received
900480,6,3,US,3,4,1,received
588127,9,1,US,2,2,1,received
431746,5,3,US,5,4,1,received
510935,11,4,UK,7,2,1,received
317985,1,7,US,3,2,0,received
311337,13,1,UK,6,4,1,received
148755,19,4,US,0,2,0,opened
715506,11,7,US,6,4,0,received
430839,7,4,UK,0,4,0,received
827397,12,2,US,0,2,0,received
413958,10,4,UK,6,2,1,received
986491,5,1,US,0,4,0,received
973161,16,2,UK,4,2,0,received
472236,9,5,US,6,4,0,received
933711,11,3,US,3,2,1,received
211212,10,6,US,6,4,0,received
244497,2,5,US,3,2,1,received
883063,2,1,US,3,4,0,received
75188,18,4,UK,3,2,0,received
856990,5,6,ES,1,4,1,received
884396,15,6,US,2,4,1,received
870813,10,3,FR,9,4,1,received
477998,4,2,US,1,2,0,opened
832721,5,2,US,0,4,1,received
247223,8,2,UK,4,2,0,received
484613,13,6,FR,0,2,0,received
757469,4,7,US,1,2,0,opened
831749,5,6,ES,4,2,1,received
844631,8,5,FR,0,4,1,received
43075,11,4,US,2,2,0,received
367419,3,4,UK,2,4,1,received
99782,8,4,US,4,4,0,received
940688,17,6,US,2,2,1,received
922405,4,2,US,12,4,1,opened
511545,4,1,UK,9,2,0,received
282577,13,4,ES,1,4,0,received
311863,13,2,FR,3,2,0,received
195929,7,5,US,10,4,0,received
827847,15,4,FR,9,2,1,received
198219,10,3,US,0,2,1,received
633211,11,5,US,0,4,0,received
36174,15,3,US,3,4,0,received
43434,14,3,FR,1,2,0,received
786092,7,1,FR,0,2,0,received
586638,4,5,US,0,2,0,received
7493,5,4,US,5,4,0,received
563515,3,6,UK,6,4,0,received
570579,4,1,US,1,4,1,received
543343,5,4,US,8,4,1,received
185296,10,4,US,2,2,1,received
699070,15,1,US,0,2,1,received
282187,3,4,US,2,4,0,opened
80825,3,4,US,5,4,0,received
27774,9,5,UK,1,4,0,received
574470,13,6,US,0,2,0,opened
196711,3,2,UK,9,4,1,received
640750,17,2,UK,7,2,1,opened
240773,9,4,US,9,2,1,received
923616,4,6,FR,0,2,0,received
579560,2,3,US,6,2,1,received
672427,4,6,US,5,2,0,received
357705,3,4,US,2,4,0,received
666030,7,6,US,7,4,0,received
788475,8,1,ES,7,2,1,received
499440,15,3,US,5,2,1,received
512073,10,4,UK,4,4,1,received
652219,1,5,US,8,4,1,received
169067,2,7,US,6,4,1,opened
970065,4,4,US,0,2,1,received
767327,9,2,US,0,4,0,received
724975,15,4,US,12,2,1,received
465965,1,3,US,0,2,1,received
77324,12,5,US,3,2,0,received
280666,8,5,ES,7,4,0,received
871186,16,4,FR,4,2,0,received
334003,7,5,US,0,4,0,received
463807,6,1,US,3,2,0,received
222252,10,5,US,2,2,1,received
492625,11,5,US,1,4,0,received
168014,11,3,US,1,2,1,opened
510618,10,4,US,7,2,1,received
641384,2,3,FR,8,2,1,received
90218,11,5,ES,7,4,1,received
34366,12,3,US,10,2,1,received
781999,5,1,US,11,2,0,received
136831,9,1,US,3,4,1,received
174032,6,1,US,4,4,1,received
603346,3,1,FR,1,2,0,received
11913,9,1,US,7,4,0,received
675356,6,7,US,2,2,0,received
945598,9,3,UK,8,4,1,received
17509,16,1,US,4,2,1,received
594998,4,4,ES,9,2,0,opened
128470,10,5,ES,4,4,1,received
312194,7,1,UK,3,2,0,received
451866,13,7,UK,4,4,1,received
189137,11,5,FR,3,2,1,received
187431,4,4,US,0,2,1,received
438027,9,5,US,1,2,1,received
536247,4,5,FR,0,2,0,received
580092,7,3,FR,5,4,1,received
235507,12,1,UK,13,2,1,opened
794281,7,2,US,4,2,1,received
55128,11,1,US,2,4,1,received
296762,6,2,ES,4,4,1,received
346478,2,6,US,1,2,0,received
539287,18,4,US,2,4,0,received
352024,2,2,FR,2,4,0,received
873827,2,2,US,4,4,0,received
589603,11,2,US,4,2,0,received
722825,10,2,UK,3,4,1,received
703487,14,2,US,3,4,0,received
622902,5,7,ES,10,2,1,received
269900,14,2,UK,3,4,1,received
936123,11,6,US,0,4,1,received
873699,7,6,US,3,4,0,received
22592,14,6,US,3,4,1,received
836819,8,2,US,3,2,1,opened
857728,5,1,US,0,2,0,received
793691,5,4,ES,0,4,0,received
961590,7,1,UK,3,4,0,received
266476,7,1,US,12,4,0,received
779535,6,2,UK,4,4,0,received
605533,7,2,US,3,4,0,opened
295071,8,3,UK,0,4,0,received
128053,7,7,UK,5,2,1,received
922054,10,1,US,2,4,1,received
979950,3,7,US,7,2,0,received
763969,12,4,US,3,4,1,received
871238,8,4,US,9,2,1,opened
947760,9,2,US,4,2,1,received
760404,5,1,FR,0,4,0,received
332926,11,3,UK,5,4,0,received
563612,5,4,US,2,2,1,opened
437452,10,5,FR,3,4,0,received
257505,8,2,US,3,2,1,opened
275411,10,7,US,7,2,1,opened
781826,8,1,US,0,4,0,received
107729,6,5,FR,10,4,1,received
372528,7,1,UK,0,2,0,received
959893,12,6,US,1,4,1,received
448791,5,3,UK,5,4,1,received
590176,14,4,UK,5,2,0,received
538209,18,7,US,4,2,0,received
701421,20,7,UK,5,4,1,received
696986,9,7,US,1,2,0,received
177454,5,4,US,6,2,0,received
224427,12,5,US,2,4,1,received
982809,15,1,US,5,4,1,received
161314,16,7,UK,8,2,1,received
708636,1,4,UK,6,2,1,received
555206,7,1,US,3,2,0,received
545208,2,7,US,3,2,0,received
728396,11,6,UK,0,4,0,received
112404,5,6,US,4,2,0,received
189549,11,3,US,0,4,1,received
507037,9,6,US,0,2,0,received
622186,8,7,US,10,4,0,received
954578,4,1,ES,5,2,1,received
684528,13,6,UK,9,2,0,received
123963,9,6,US,4,4,0,received
22623,11,3,US,1,4,0,received
47091,3,2,US,6,2,0,received
72067,11,7,UK,1,4,0,received
250357,4,1,US,13,4,1,received
528375,6,1,US,7,4,0,received
80072,7,6,US,3,2,1,received
318880,10,7,FR,6,2,0,received
640525,11,6,US,3,2,0,received
984593,3,2,FR,9,2,0,received
982113,13,4,FR,1,2,0,received
431187,7,2,US,1,4,1,received
763225,8,3,ES,4,4,1,received
692990,19,1,UK,1,4,0,received
707938,17,6,UK,1,4,1,received
820386,21,3,US,0,2,1,received
251417,8,5,US,0,4,0,received
856408,12,4,ES,5,4,1,received
219393,6,4,FR,0,4,1,received
992966,3,5,US,4,2,0,received
780450,4,4,US,8,2,0,received
549275,10,5,ES,1,4,1,received
770097,11,6,US,2,4,0,received
333750,8,5,UK,1,4,0,received
31842,11,7,US,6,2,1,received
334204,9,3,FR,2,4,1,received
689474,4,3,US,3,2,0,received
811677,4,1,US,10,2,0,received
882666,22,5,US,0,4,1,received
747606,12,4,UK,10,2,0,received
927122,12,1,US,0,2,0,received
584750,13,7,US,2,4,0,received
650460,6,1,UK,5,4,0,received
159003,1,3,US,3,4,0,received
191295,7,4,US,6,4,0,received
509075,9,5,US,4,2,0,received
408517,8,2,US,5,2,0,received
302441,5,7,US,0,4,1,received
676731,13,6,US,1,2,0,received
645501,17,6,US,0,4,0,received
835551,3,4,US,2,2,0,received
787366,14,5,US,0,2,0,received
21766,10,1,US,8,4,1,received
76418,6,5,US,1,4,1,received
335716,13,6,US,5,4,0,received
